bin_id,latitude,longitude,district,waste_type,capacity_liters,previous_fill_pct,hours_since_collection,day_of_week,is_weekend,temperature,rain_flag,nearby_activity_score,historical_daily_fill_rate,target_fill_pct
TRN-2486,51.202006,71.429267,Residential,Paper,240,29.75,53,0,0,16.4,0,6.42,9.0,38.67
TRN-2487,51.13672,71.451573,School Zone,Paper,660,75.37,79,4,0,-0.6,0,7.3,7.63,93.9
TRN-2488,51.222189,71.512238,Industrial,General,240,58.07,75,6,1,16.0,0,1.75,5.17,51.08
TRN-2489,51.174337,71.466459,Downtown,General,240,10.53,32,1,0,4.2,0,6.64,12.54,43.22
TRN-2490,51.202617,71.482408,Park,General,240,52.77,6,6,1,2.7,1,4.2,4.93,36.2
TRN-2491,51.167303,71.411711,Business Center,General,240,44.93,41,4,0,18.7,0,6.98,12.47,72.04
TRN-2492,51.218569,71.435566,Residential,General,660,54.84,19,2,0,4.6,0,5.61,7.15,48.95
TRN-2493,51.163144,71.484061,Downtown,Organic,240,10.74,84,5,1,3.7,0,7.63,12.44,90.22
TRN-2494,51.13638,71.41866,Business Center,Plastic,240,29.68,68,6,1,18.6,1,5.96,12.06,69.66
TRN-2495,51.150438,71.437333,Business Center,Organic,240,19.94,86,0,0,-5.3,1,8.69,12.19,98.0
TRN-2496,51.153928,71.462193,Market,Organic,660,35.43,33,4,0,9.8,0,8.82,8.15,52.01
TRN-2497,51.148735,71.463391,Market,Paper,660,35.97,53,6,1,-6.0,0,9.19,8.92,68.88
TRN-2498,51.196342,71.41417,Residential,Plastic,240,32.09,23,4,0,-3.6,0,6.22,8.58,35.36
TRN-2499,51.206888,71.508151,Industrial,Organic,660,80.54,46,3,0,29.2,0,3.06,7.18,61.07
TRN-2500,51.155312,71.459155,Market,Organic,660,30.49,3,0,0,8.6,0,10.0,11.57,28.68
TRN-2501,51.152817,71.453764,Downtown,Organic,120,53.12,34,3,0,4.7,0,7.24,14.15,70.01
TRN-2502,51.144719,71.440053,School Zone,Organic,240,58.22,84,6,1,25.1,0,8.76,9.53,100.0
TRN-2503,51.162912,71.432691,Business Center,Paper,240,37.64,60,5,1,35.0,0,6.82,9.47,63.52
TRN-2504,51.224371,71.544297,Industrial,Plastic,1100,52.62,81,3,0,17.3,1,5.48,6.18,57.85
TRN-2505,51.230406,71.392728,Residential,Organic,240,39.82,74,2,0,27.3,1,4.41,9.61,61.14
TRN-2506,51.147429,71.448989,Downtown,Plastic,240,72.59,6,5,1,6.8,0,10.0,9.74,57.6
TRN-2507,51.162442,71.407962,Business Center,Organic,240,38.09,47,6,1,14.7,1,6.75,10.69,69.24
TRN-2508,51.164436,71.405046,Business Center,General,660,21.22,30,2,0,14.1,1,8.96,10.52,34.85
TRN-2509,51.14446,71.465957,Market,General,660,42.09,12,5,1,18.2,1,8.4,10.15,38.76
TRN-2510,51.190398,71.496753,Park,Plastic,240,12.19,21,2,0,26.5,0,5.59,9.1,16.56
TRN-2511,51.146533,71.469765,Market,General,240,76.4,1,5,1,-5.1,0,8.76,13.31,58.18
TRN-2512,51.205102,71.416118,Residential,Glass,660,37.42,20,6,1,2.4,0,4.2,3.28,30.28
TRN-2513,51.180567,71.435307,Downtown,General,660,30.21,65,4,0,7.7,0,4.32,8.51,56.77
TRN-2514,51.158036,71.453669,Downtown,Paper,1100,34.87,25,3,0,1.4,0,10.0,9.05,47.52
TRN-2515,51.203443,71.406126,Residential,General,660,32.94,70,2,0,17.0,0,5.48,5.99,47.87
TRN-2516,51.227836,71.532974,Industrial,Glass,240,7.63,29,0,0,16.8,0,0.66,2.13,0.04
TRN-2517,51.163121,71.47141,Downtown,Plastic,120,30.26,6,0,0,14.8,0,7.73,10.46,32.06
TRN-2518,51.175579,71.435242,Residential,General,1100,2.97,68,5,1,8.8,0,6.16,7.83,38.5
TRN-2519,51.142822,71.488741,Market,General,660,27.92,16,4,0,31.5,0,8.01,10.62,38.38
TRN-2520,51.189787,71.418073,Residential,Plastic,120,28.91,94,1,0,16.8,0,4.62,5.41,41.87
TRN-2521,51.161299,71.445892,Downtown,Glass,240,76.07,42,3,0,12.0,0,7.38,7.26,70.8
TRN-2522,51.210699,71.482481,Park,Glass,660,49.57,5,6,1,14.9,0,6.12,6.66,33.46
TRN-2523,51.220503,71.413313,Residential,General,240,26.45,23,4,0,23.7,0,5.51,8.39,30.13
TRN-2524,51.207318,71.459715,Park,Plastic,660,44.89,31,6,1,16.8,0,6.41,5.5,40.55
TRN-2525,51.154535,71.401058,Business Center,General,660,7.19,48,0,0,2.8,0,9.04,10.28,41.14
TRN-2526,51.184777,71.451879,Downtown,Plastic,240,54.63,65,0,0,35.0,1,7.15,11.69,80.78
TRN-2527,51.136519,71.389448,Business Center,Paper,1100,19.38,31,4,0,20.0,0,6.07,8.98,25.97
TRN-2528,51.147273,71.423111,Business Center,General,1100,68.59,30,4,0,-1.0,1,7.55,7.78,66.16
TRN-2529,51.22245,71.499594,Industrial,Paper,240,70.18,90,4,0,-9.6,1,4.48,6.79,54.79
TRN-2530,51.186915,71.494846,Park,Organic,240,13.89,19,6,1,23.0,1,4.87,8.0,32.24
TRN-2531,51.181105,71.490965,Park,General,1100,29.34,71,0,0,30.8,0,5.5,5.81,41.9
TRN-2532,51.196125,71.479981,Park,General,240,92.42,17,6,1,19.9,1,5.75,7.32,67.44
TRN-2533,51.143377,71.430631,School Zone,General,1100,27.58,26,0,0,22.0,1,7.68,9.43,45.38
TRN-2534,51.174374,71.429088,Downtown,General,240,61.5,58,3,0,22.3,0,7.1,10.84,85.79
TRN-2535,51.163545,71.424499,Business Center,General,660,53.76,10,5,1,14.1,0,8.37,9.04,51.77
TRN-2536,51.19561,71.493118,Park,Paper,660,57.11,15,4,0,-7.9,0,7.26,6.28,40.07
TRN-2537,51.138301,71.44247,School Zone,General,240,26.29,82,1,0,4.9,0,5.46,11.05,73.69
TRN-2538,51.200052,71.401881,Residential,Paper,660,70.14,10,4,0,24.3,0,5.94,6.0,60.45
TRN-2539,51.177602,71.424588,Downtown,Organic,120,59.72,14,6,1,21.6,0,9.42,15.31,55.3
TRN-2540,51.154228,71.468337,Market,Glass,240,10.87,72,1,0,11.5,0,7.51,10.16,47.75
TRN-2541,51.146919,71.47668,Market,Paper,240,22.19,46,6,1,6.9,0,9.9,13.42,69.77
TRN-2542,51.144307,71.481783,Market,General,120,47.48,34,4,0,16.3,0,10.0,14.09,71.58
TRN-2543,51.199968,71.409841,Residential,General,120,23.18,80,0,0,9.5,0,3.78,7.6,48.96
TRN-2544,51.212782,71.422172,Residential,General,240,35.16,86,2,0,13.0,1,6.18,9.29,64.58
TRN-2545,51.157708,71.495349,Market,Glass,240,68.44,12,6,1,15.7,0,8.5,8.51,59.29
TRN-2546,51.213402,71.427797,Residential,Glass,120,39.36,48,2,0,3.9,0,5.33,7.39,45.63
TRN-2547,51.154373,71.387654,Business Center,Plastic,120,21.45,89,6,1,24.4,0,7.44,12.48,79.69
TRN-2548,51.171467,71.465519,Downtown,General,1100,65.06,13,2,0,11.9,0,8.84,7.62,59.08
TRN-2549,51.202943,71.367431,Residential,Plastic,120,17.25,40,2,0,20.3,0,5.28,9.25,26.13
TRN-2550,51.208101,71.433072,Residential,General,660,29.38,19,5,1,14.8,1,4.89,7.35,33.13
TRN-2551,51.148388,71.488925,Market,Glass,120,1.63,15,5,1,34.0,0,8.31,11.56,22.98
TRN-2552,51.15768,71.463817,Market,General,120,55.28,85,1,0,21.1,0,8.42,15.7,100.0
TRN-2553,51.205113,71.465088,Park,General,240,59.54,63,5,1,19.3,0,3.61,8.19,68.83
TRN-2554,51.156828,71.406745,Business Center,Plastic,240,32.09,13,1,0,18.8,1,7.28,10.72,36.1
TRN-2555,51.191146,71.423657,Residential,General,660,75.0,33,6,1,35.0,0,5.53,8.85,62.58
TRN-2556,51.152504,71.447816,School Zone,Plastic,660,55.33,31,0,0,13.4,1,7.54,8.96,57.74
TRN-2557,51.176637,71.423661,Downtown,Organic,240,34.96,89,4,0,16.1,0,8.72,12.22,91.44
TRN-2558,51.18604,71.421593,Residential,General,120,49.48,30,1,0,15.4,0,5.67,8.66,50.26
TRN-2559,51.151058,71.466629,Market,Paper,1100,27.9,11,4,0,-10.0,0,8.28,8.0,38.26
TRN-2560,51.188453,71.450688,Downtown,Plastic,120,14.55,95,6,1,15.2,0,6.29,11.73,74.34
TRN-2561,51.197824,71.498918,Park,General,660,52.36,7,4,0,27.2,0,5.12,5.5,38.04
TRN-2562,51.13995,71.467966,School Zone,General,660,16.06,94,3,0,20.7,0,6.97,7.75,66.9
TRN-2563,51.129996,71.420009,School Zone,General,240,45.12,31,5,1,33.6,0,7.01,9.64,51.16
TRN-2564,51.141972,71.49754,Market,General,240,14.11,67,1,0,24.2,0,9.09,14.71,94.07
TRN-2565,51.200421,71.475938,Park,General,240,29.59,53,3,0,20.5,0,5.37,8.7,43.76
TRN-2566,51.190761,71.439873,Residential,Organic,660,89.59,23,6,1,25.6,0,5.7,9.41,76.86
TRN-2567,51.173017,71.470256,Downtown,Paper,1100,57.18,53,2,0,18.7,0,7.21,6.28,52.18
TRN-2568,51.168799,71.456773,Downtown,Glass,240,22.34,18,0,0,10.4,0,6.52,6.76,25.29
TRN-2569,51.195402,71.474738,Park,Plastic,1100,32.66,49,3,0,12.3,0,4.13,6.35,42.18
TRN-2570,51.155959,71.391335,Business Center,Paper,240,30.59,6,3,0,-10.0,0,8.73,10.24,32.17
TRN-2571,51.174341,71.460519,Downtown,Paper,120,51.75,23,5,1,34.7,1,6.93,11.2,52.71
TRN-2572,51.161302,71.484098,Market,General,240,30.42,6,5,1,11.4,0,7.32,10.9,25.93
TRN-2573,51.138118,71.45238,School Zone,General,1100,15.85,61,2,0,0.4,0,8.38,8.3,53.37
TRN-2574,51.223323,71.524928,Industrial,Plastic,240,24.53,91,5,1,9.2,0,2.86,5.39,35.6
TRN-2575,51.165913,71.472216,Market,Organic,660,55.51,5,1,0,35.0,0,8.84,9.69,50.37
TRN-2576,51.196279,71.495718,Park,Plastic,240,41.46,58,1,0,14.9,0,5.34,9.84,50.61
TRN-2577,51.127909,71.412195,School Zone,General,1100,70.47,49,4,0,17.3,1,7.1,6.31,56.5
TRN-2578,51.201407,71.502478,Industrial,Glass,660,70.19,20,4,0,35.0,1,1.17,2.0,39.88
TRN-2579,51.166067,71.427565,Downtown,General,660,59.97,67,5,1,24.9,0,7.83,9.1,82.5
TRN-2580,51.158894,71.407666,Business Center,Glass,660,54.97,76,4,0,10.3,1,9.26,6.05,63.08
TRN-2581,51.181222,71.479295,Downtown,Organic,240,68.25,90,0,0,-8.1,0,8.27,11.9,100.0
TRN-2582,51.218965,71.493651,Industrial,Organic,1100,54.04,8,4,0,22.3,1,1.56,2.33,35.78
TRN-2583,51.175867,71.44924,Downtown,Organic,660,27.82,18,3,0,5.2,0,9.74,12.32,40.08
TRN-2584,51.196999,71.406176,Residential,General,240,69.42,51,1,0,22.6,1,3.94,8.4,63.39
TRN-2585,51.164758,71.446433,Downtown,Paper,1100,27.9,74,2,0,13.4,0,6.21,4.83,36.13
TRN-2586,51.159441,71.481765,Market,Organic,660,73.06,19,5,1,19.3,0,9.66,11.07,72.23
TRN-2587,51.217656,71.429215,Residential,Organic,660,28.02,35,1,0,25.6,0,5.9,10.34,36.71
TRN-2588,51.173643,71.444507,Downtown,General,660,78.19,44,3,0,-8.5,0,7.49,8.6,71.29
TRN-2589,51.141025,71.465552,Market,General,240,32.82,64,0,0,15.7,0,8.17,13.96,96.61
TRN-2590,51.192402,71.380686,Residential,General,240,61.06,22,5,1,13.8,1,6.86,8.81,60.6
TRN-2591,51.129314,71.453133,School Zone,Plastic,120,77.54,29,1,0,17.7,0,7.06,9.52,68.34
TRN-2592,51.161086,71.403452,Business Center,Plastic,1100,24.26,14,6,1,20.6,0,6.08,5.94,21.41
TRN-2593,51.196385,71.454799,Park,Organic,660,54.24,21,6,1,16.0,0,6.16,9.21,50.62
TRN-2594,51.172221,71.468262,Downtown,Organic,1100,79.73,89,5,1,5.6,0,7.64,6.15,90.94
TRN-2595,51.198189,71.39252,Residential,Paper,240,46.43,72,2,0,-0.7,0,6.63,9.22,54.91
TRN-2596,51.153261,71.428289,Business Center,General,1100,77.63,89,5,1,-6.6,0,8.43,9.8,100.0
TRN-2597,51.171986,71.427825,Downtown,Plastic,240,35.57,91,0,0,15.6,0,10.0,11.42,89.95
TRN-2598,51.223076,71.400293,Residential,General,240,50.63,48,2,0,20.8,1,5.06,9.83,52.08
TRN-2599,51.154971,71.393539,Business Center,General,1100,53.33,17,0,0,9.6,1,7.82,9.01,45.53
TRN-2600,51.14704,71.402318,Business Center,General,660,35.97,76,0,0,24.8,0,8.59,9.51,80.15
TRN-2601,51.205762,71.438458,Residential,General,1100,61.23,95,2,0,12.5,0,5.07,4.45,68.4
TRN-2602,51.188538,71.468948,Park,General,660,65.16,20,4,0,12.9,0,5.68,6.86,46.4
TRN-2603,51.156186,71.481719,Market,Plastic,240,7.88,74,6,1,-4.7,0,5.56,10.64,61.78
TRN-2604,51.141804,71.433236,School Zone,General,240,60.35,39,0,0,8.2,0,7.02,10.67,70.37
TRN-2605,51.168274,71.450572,Downtown,General,1100,22.83,90,2,0,26.0,0,7.29,8.27,69.3
TRN-2606,51.167583,71.465154,Downtown,General,240,77.1,22,4,0,32.2,1,7.25,10.54,63.54
TRN-2607,51.214685,71.486795,Park,Paper,660,75.55,64,1,0,11.5,0,3.84,4.23,67.66
TRN-2608,51.199334,71.422938,Residential,Plastic,120,14.29,9,5,1,25.3,0,6.4,9.04,28.27
TRN-2609,51.185821,71.495575,Park,General,240,8.67,90,3,0,32.4,1,4.25,7.87,38.18
TRN-2610,51.203812,71.412793,Residential,General,1100,14.18,41,3,0,1.8,1,5.62,7.47,35.5
TRN-2611,51.166421,71.409385,Business Center,Glass,1100,32.79,48,0,0,18.1,0,7.76,7.11,38.12
TRN-2612,51.204699,71.509374,Industrial,Paper,240,21.27,72,1,0,16.5,0,4.45,7.03,31.95
TRN-2613,51.15377,71.488506,Market,Paper,120,27.09,23,6,1,28.0,0,10.0,12.54,41.62
TRN-2614,51.147715,71.427462,School Zone,Plastic,120,55.4,72,6,1,3.1,0,7.31,10.46,80.04
TRN-2615,51.194679,71.419126,Residential,Organic,120,27.91,12,3,0,18.1,0,6.33,9.21,26.68
TRN-2616,51.155033,71.481356,Market,Organic,1100,17.18,43,4,0,10.6,0,8.96,9.35,46.09
TRN-2617,51.202414,71.417739,Residential,Plastic,240,64.73,33,3,0,19.5,0,4.84,7.98,54.99
TRN-2618,51.224368,71.493985,Industrial,Paper,240,31.27,43,3,0,29.9,0,3.74,5.91,26.41
TRN-2619,51.239194,71.515546,Industrial,General,660,53.41,56,4,0,33.2,1,3.59,5.13,52.52
TRN-2620,51.146125,71.411878,Business Center,Paper,660,37.75,58,3,0,30.0,0,8.42,9.3,64.28
TRN-2621,51.222127,71.498859,Industrial,Plastic,240,47.97,20,0,0,1.1,0,4.02,8.21,33.67
TRN-2622,51.142449,71.393514,Business Center,General,1100,6.88,90,0,0,7.9,0,6.93,7.83,54.87
TRN-2623,51.204821,71.392781,Residential,Glass,240,73.7,64,5,1,27.1,0,5.16,7.17,70.47
TRN-2624,51.142907,71.417153,Business Center,Organic,240,20.26,15,5,1,21.9,0,6.12,11.92,35.08
TRN-2625,51.190175,71.473663,Park,General,1100,37.46,15,1,0,10.6,0,4.6,4.84,31.3
TRN-2626,51.146453,71.452038,Market,Glass,120,34.82,39,0,0,2.1,0,8.8,11.13,49.31
TRN-2627,51.197245,71.472002,Park,General,1100,10.67,94,1,0,-10.0,0,6.79,6.28,34.61
TRN-2628,51.194042,71.424302,Residential,Plastic,660,51.34,87,4,0,-6.7,0,6.88,6.12,69.29
TRN-2629,51.196834,71.40853,Residential,Organic,1100,44.07,24,4,0,10.0,0,4.26,4.54,36.9
TRN-2630,51.179506,71.424611,Residential,General,120,52.32,53,1,0,10.2,1,5.62,11.76,65.52
TRN-2631,51.17019,71.441339,Downtown,Plastic,240,69.63,32,1,0,19.3,0,7.64,12.19,67.14
TRN-2632,51.141026,71.474291,Market,Paper,1100,3.49,77,1,0,21.8,1,8.55,7.67,41.28
TRN-2633,51.162205,71.410566,Business Center,General,1100,34.53,72,3,0,35.0,0,7.62,8.7,67.61
TRN-2634,51.208781,71.494672,Park,Plastic,1100,53.72,45,1,0,4.0,0,4.41,4.9,49.18
TRN-2635,51.150327,71.485174,Market,General,240,10.47,34,3,0,-10.0,0,10.0,16.07,56.37
TRN-2636,51.151887,71.474778,Market,Paper,660,0.56,89,0,0,1.9,0,8.34,9.61,56.02
TRN-2637,51.164364,71.460629,Market,General,240,80.41,41,6,1,35.0,0,9.18,13.8,98.62
TRN-2638,51.199633,71.436946,Residential,General,240,85.93,86,6,1,14.2,0,2.62,6.33,83.95
TRN-2639,51.21749,71.498564,Industrial,Paper,240,13.81,3,2,0,27.2,0,4.81,6.22,10.34
TRN-2640,51.182338,71.385045,Residential,General,660,44.3,43,5,1,6.7,1,6.7,4.76,45.23
TRN-2641,51.160162,71.433728,School Zone,Plastic,240,64.22,53,3,0,7.5,0,5.94,9.96,71.75
TRN-2642,51.133559,71.434342,School Zone,Paper,240,44.1,1,0,0,-8.3,0,6.54,10.74,38.95
TRN-2643,51.182923,71.479132,Park,Organic,660,21.59,7,1,0,9.7,0,5.3,9.0,12.21
TRN-2644,51.204991,71.482901,Industrial,General,1100,73.61,55,0,0,14.1,0,3.92,4.92,58.67
TRN-2645,51.17835,71.395135,Residential,Organic,240,42.63,72,4,0,25.3,1,5.91,8.86,66.98
TRN-2646,51.167613,71.394297,Business Center,Paper,1100,13.41,20,5,1,21.3,0,7.48,6.16,27.12
TRN-2647,51.144749,71.44345,School Zone,General,1100,23.33,87,4,0,35.0,0,9.15,7.93,68.46
TRN-2648,51.214566,71.499621,Industrial,Organic,240,70.25,24,0,0,12.0,0,3.16,4.54,44.65
TRN-2649,51.19373,71.477851,Park,Paper,660,62.43,5,1,0,17.2,0,7.76,7.18,50.85
TRN-2650,51.226439,71.532248,Industrial,Paper,1100,59.28,42,3,0,13.8,0,5.27,3.21,49.48
TRN-2651,51.171898,71.376827,Business Center,Plastic,660,41.33,11,1,0,5.0,0,8.72,9.14,32.21
TRN-2652,51.14703,71.474162,Market,Paper,120,9.1,44,0,0,19.3,0,7.66,11.42,43.22
TRN-2653,51.219031,71.47819,Industrial,Glass,660,20.99,4,2,0,10.4,0,4.9,5.2,21.0
TRN-2654,51.121966,71.448702,School Zone,Plastic,660,49.66,83,4,0,35.0,0,7.76,7.04,75.73
TRN-2655,51.145809,71.451789,Market,Organic,660,81.44,62,0,0,3.7,0,6.47,9.69,100.0
TRN-2656,51.146364,71.414957,Business Center,Organic,120,16.99,4,6,1,9.6,0,6.25,12.83,15.34
TRN-2657,51.191175,71.422724,Residential,Organic,120,64.37,89,3,0,-2.2,0,5.79,11.36,94.44
TRN-2658,51.182613,71.457937,Park,Glass,660,12.63,29,1,0,18.4,1,4.65,4.91,12.98
TRN-2659,51.183644,71.455073,Downtown,General,240,65.67,49,0,0,-3.3,0,6.83,13.88,83.99
TRN-2660,51.196062,71.41128,Residential,General,1100,70.23,61,6,1,13.9,0,6.59,7.26,66.05
TRN-2661,51.229049,71.512973,Industrial,Paper,240,53.85,39,4,0,-1.2,0,2.93,5.42,41.24
TRN-2662,51.210868,71.410345,Residential,Plastic,1100,59.68,60,6,1,1.2,0,4.9,6.65,60.43
TRN-2663,51.199907,71.425133,Residential,Plastic,120,41.31,16,5,1,4.1,1,4.69,7.49,36.08
TRN-2664,51.193899,71.417667,Residential,Organic,1100,28.67,31,6,1,23.5,0,5.96,4.92,33.43
TRN-2665,51.145564,71.480086,Market,Glass,1100,5.06,66,6,1,12.8,0,6.91,7.43,35.23
TRN-2666,51.201186,71.51268,Industrial,Plastic,240,57.36,18,5,1,12.4,1,3.35,6.49,37.62
TRN-2667,51.160507,71.40605,Business Center,Paper,240,41.39,31,5,1,21.3,0,5.9,10.82,50.23
TRN-2668,51.173895,71.443626,Downtown,General,1100,63.12,27,5,1,5.4,0,7.06,8.69,62.12
TRN-2669,51.185699,71.492256,Park,Plastic,660,78.29,13,1,0,-10.0,1,5.6,8.94,57.85
TRN-2670,51.15727,71.466491,Market,General,660,89.88,86,4,0,-0.3,1,9.61,9.87,100.0
TRN-2671,51.186469,71.481355,Park,Plastic,240,23.07,95,6,1,10.3,0,4.0,6.4,48.05
TRN-2672,51.14588,71.496977,Market,Plastic,1100,77.1,26,6,1,13.4,0,9.39,8.39,70.98
TRN-2673,51.202565,71.419319,Residential,Paper,660,43.45,82,0,0,21.3,1,5.2,7.83,50.43
TRN-2674,51.142073,71.485185,Market,Paper,240,21.64,48,0,0,12.1,0,10.0,12.89,60.54
TRN-2675,51.186284,71.474309,Park,General,240,61.71,23,1,0,27.2,0,4.66,9.23,56.98
TRN-2676,51.159126,71.47991,Market,General,120,29.7,91,5,1,18.7,0,5.53,12.48,100.0
TRN-2677,51.126366,71.471733,Market,General,660,50.23,13,2,0,-4.3,0,9.78,11.68,45.42
TRN-2678,51.215655,71.499006,Industrial,Glass,1100,14.89,12,4,0,-10.0,1,3.39,4.04,13.5
TRN-2679,51.141004,71.401955,School Zone,Glass,240,54.63,40,0,0,0.9,0,6.8,8.55,52.98
TRN-2680,51.17109,71.404468,Residential,General,240,42.83,84,0,0,15.8,0,5.77,9.49,73.43
TRN-2681,51.217222,71.455726,Industrial,General,240,33.08,29,5,1,18.8,0,2.33,6.63,29.96
TRN-2682,51.205965,71.475259,Industrial,Plastic,120,35.23,72,2,0,12.6,0,3.98,7.01,39.5
TRN-2683,51.166974,71.478468,Downtown,Paper,1100,42.45,84,0,0,15.6,0,7.99,8.51,79.07
TRN-2684,51.190228,71.482487,Park,General,660,29.39,47,1,0,31.2,0,5.2,6.85,34.57
TRN-2685,51.207792,71.41942,Residential,General,240,13.03,13,2,0,14.2,1,4.74,8.66,16.7
TRN-2686,51.13725,71.443,School Zone,Plastic,120,8.26,92,2,0,18.5,0,8.19,10.14,62.97
TRN-2687,51.204119,71.423429,Residential,General,120,24.52,78,6,1,34.8,0,4.3,9.82,53.13
TRN-2688,51.138012,71.423909,School Zone,General,660,26.42,8,1,0,-9.5,0,6.41,10.99,33.44
TRN-2689,51.208572,71.414053,Residential,General,240,37.79,56,4,0,35.0,0,5.25,6.57,46.26
TRN-2690,51.163713,71.458393,Market,Paper,240,48.13,83,1,0,-10.0,0,9.13,12.73,98.59
TRN-2691,51.171738,71.416181,Business Center,Plastic,1100,12.6,55,3,0,3.3,0,7.44,7.17,34.51
TRN-2692,51.189715,71.426735,Residential,General,660,59.19,19,2,0,6.7,1,6.75,7.85,54.82
TRN-2693,51.207897,71.504601,Industrial,Plastic,660,15.95,90,2,0,-7.2,0,4.22,6.07,35.88
TRN-2694,51.152534,71.407106,Business Center,Plastic,120,19.9,35,4,0,11.9,0,7.88,11.58,46.75
TRN-2695,51.223814,71.511878,Industrial,Organic,240,68.21,1,4,0,13.3,0,4.19,7.49,43.36
TRN-2696,51.158146,71.433079,Downtown,Glass,1100,27.41,12,0,0,23.6,0,8.21,6.31,19.31
TRN-2697,51.217108,71.509248,Industrial,General,660,17.26,45,1,0,23.2,0,4.16,7.5,26.91
TRN-2698,51.162656,71.47297,Downtown,Organic,660,11.96,48,1,0,16.3,0,5.41,8.47,34.32
TRN-2699,51.207535,71.409716,Residential,Paper,660,50.37,60,6,1,28.5,0,6.6,6.29,49.81
TRN-2700,51.207177,71.500683,Industrial,Paper,240,92.6,17,2,0,22.4,0,4.03,6.37,56.38
TRN-2701,51.136081,71.447942,School Zone,General,660,51.66,10,4,0,9.8,0,7.85,8.72,45.36
TRN-2702,51.161245,71.474626,Market,General,120,25.45,25,3,0,15.5,1,8.35,13.97,45.04
TRN-2703,51.206179,71.431445,Residential,General,240,38.29,6,2,0,5.7,0,3.39,9.69,28.33
TRN-2704,51.214983,71.510139,Industrial,Glass,240,65.5,6,0,0,-1.9,0,1.39,3.54,33.99
TRN-2705,51.145342,71.436414,School Zone,Paper,120,15.62,62,3,0,19.6,0,6.06,8.08,40.84
TRN-2706,51.143612,71.463934,Market,Plastic,240,49.43,30,6,1,-5.5,0,9.37,12.11,67.41
TRN-2707,51.154514,71.3985,Business Center,Plastic,120,51.39,16,6,1,11.6,0,9.23,13.33,57.86
TRN-2708,51.184669,71.429239,Residential,General,240,16.38,16,2,0,-10.0,0,5.73,9.13,17.83
TRN-2709,51.172864,71.42901,Downtown,General,1100,8.85,77,3,0,14.9,0,6.24,7.86,49.57
TRN-2710,51.189991,71.481336,Park,Paper,1100,59.11,66,2,0,4.5,0,3.94,3.47,44.32
TRN-2711,51.159219,71.392871,Business Center,Plastic,120,44.28,5,6,1,21.4,0,9.3,11.9,39.81
TRN-2712,51.18586,71.426896,Residential,Organic,240,42.91,62,3,0,11.1,0,3.96,8.99,50.93
TRN-2713,51.18406,71.41561,Residential,Paper,1100,42.93,60,6,1,12.3,0,7.71,8.47,62.1
TRN-2714,51.166139,71.447251,Downtown,Paper,120,44.65,64,5,1,14.7,1,9.46,11.32,64.3
TRN-2715,51.216927,71.528079,Industrial,Organic,660,29.77,76,2,0,6.1,0,6.25,7.0,49.94
TRN-2716,51.183405,71.432249,Residential,General,120,27.19,65,3,0,6.6,0,5.82,10.79,66.51
TRN-2717,51.126278,71.495006,Market,Paper,660,46.43,69,3,0,6.6,0,8.42,9.97,74.44
TRN-2718,51.136971,71.445646,Business Center,Paper,240,56.01,10,1,0,12.4,0,8.19,11.59,41.72
TRN-2719,51.165502,71.468456,Downtown,General,660,5.67,89,5,1,6.8,0,8.4,9.31,70.63
TRN-2720,51.162242,71.467553,Market,General,240,14.5,21,3,0,19.9,1,8.08,12.93,31.85
TRN-2721,51.147803,71.461543,Market,General,120,56.67,73,1,0,-9.0,0,7.59,12.52,100.0
TRN-2722,51.222274,71.497748,Industrial,General,240,39.42,71,3,0,-5.5,1,3.59,4.51,40.0
TRN-2723,51.19121,71.427159,Residential,Plastic,240,17.73,47,5,1,35.0,0,4.55,6.58,27.91
TRN-2724,51.190428,71.414165,Residential,General,1100,73.85,47,2,0,8.4,0,6.76,7.06,69.01
TRN-2725,51.170471,71.439464,Downtown,Paper,240,7.98,87,4,0,0.8,0,6.72,10.49,57.22
TRN-2726,51.134485,71.452125,School Zone,General,120,86.42,61,6,1,13.7,0,7.21,12.66,100.0
TRN-2727,51.137358,71.423706,School Zone,General,660,3.6,25,2,0,24.0,0,8.18,10.52,29.55
TRN-2728,51.167649,71.455917,Downtown,General,240,26.1,6,6,1,22.3,0,8.81,12.06,31.68
TRN-2729,51.189061,71.425508,Residential,General,1100,28.58,13,2,0,4.3,0,5.63,3.7,21.79
TRN-2730,51.159958,71.38227,Business Center,Glass,1100,57.68,38,3,0,7.3,0,8.22,5.44,37.82
TRN-2731,51.187343,71.471012,Downtown,General,120,29.02,64,5,1,9.7,0,6.28,12.81,80.01
TRN-2732,51.191394,71.402264,Residential,General,660,5.44,43,0,0,18.0,0,6.53,6.94,15.14
TRN-2733,51.153681,71.452712,Market,General,660,58.21,74,4,0,14.6,0,10.0,11.73,97.5
TRN-2734,51.213043,71.412073,Residential,General,240,49.07,67,3,0,2.1,0,3.34,7.76,56.01
TRN-2735,51.215618,71.406734,Residential,Paper,660,49.09,69,4,0,7.4,0,7.34,5.94,52.78
TRN-2736,51.150278,71.493108,Market,Organic,240,25.79,88,6,1,10.6,1,8.03,13.59,100.0
TRN-2737,51.196168,71.423181,Residential,General,240,26.44,8,3,0,33.3,0,6.05,11.01,22.31
TRN-2738,51.162327,71.465759,Market,Paper,660,55.56,56,6,1,11.7,0,8.89,10.04,80.49
